status,gene-symbol,gene-name,ensembl-id,chromosome,genetic-category,gene-score,syndromic,eagle,number-of-reports,UMLS_ID
9,TTN,titin,,2,"Rare Single Gene Mutation, Syndromic",2.0,1,,35,C1421222
9,TUBGCP5,"tubulin, gamma complex associated protein 5",,15,Rare Single Gene Mutation,2.0,0,,6,C1425638
9,U2AF2,U2 small nuclear RNA auxiliary factor 2,,19,"Rare Single Gene Mutation, Syndromic",3.0,0,,8,C1427952
9,UBAP2L,ubiquitin associated protein 2 like,,1,"Rare Single Gene Mutation, Syndromic",1.0,0,,5,C1540144
9,UBE3A,ubiquitin protein ligase E3A,,15,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1.0,1,,55,C1421293
9,UBE3C,Ubiquitin protein ligase E3C,,7,"Rare Single Gene Mutation, Syndromic",2.0,0,,7,C1540149
9,UBN2,ubinuclein 2,,7,Rare Single Gene Mutation,2.0,0,,5,C2681096
9,UBR1,ubiquitin protein ligase E3 component n-recognin 1,,15,Rare Single Gene Mutation,1.0,0,1.6,4,C1424562
9,UBR3,ubiquitin protein ligase E3 component n-recognin 3,,2,Rare Single Gene Mutation,2.0,0,,6,C1538218
9,UBR5,ubiquitin protein ligase E3 component n-recognin 5,,8,"Rare Single Gene Mutation, Syndromic",2.0,0,18.45,13,C1825027
9,TDO2,"tryptophan 2,3-dioxygenase",,4,Genetic Association,2.0,0,,4,C1420674
9,UBE2H,"ubiquitin-conjugating enzyme E2H (UBC8 homolog, yeast)",,7,Genetic Association,2.0,0,,2,C1421282
9,UGGT1,UDP-glucose glycoprotein glucosyltransferase 1,,2,"Rare Single Gene Mutation, Syndromic",3.0,1,,5,C1423640
9,UIMC1,ubiquitin interaction motif containing 1,,5,Rare Single Gene Mutation,2.0,0,,6,C1823597
9,UNC13A,unc-13 homolog A,,19,"Rare Single Gene Mutation, Syndromic",2.0,1,,11,C1427949
9,UNC5D,unc-5 netrin receptor D,,8,Rare Single Gene Mutation,3.0,0,,5,C1425664
9,UNC79,"unc-79 homolog, NALCN channel complex subunit",,14,"Rare Single Gene Mutation, Functional",2.0,0,,10,C3470221
9,UNC80,"unc-80 homolog, NALCN activator",,2,Rare Single Gene Mutation,2.0,0,,13,C1428609
9,UPF2,"UPF2, regulator of nonsense mediated mRNA decay",,10,"Rare Single Gene Mutation, Functional",2.0,0,,10,C1425133
9,UPF3B,"UPF3B, regulator of nonsense mediated mRNA decay",,X,"Rare Single Gene Mutation, Syndromic",1.0,1,,20,C1426937
9,USH2A,usherin,,1,Rare Single Gene Mutation,2.0,0,,12,C1421381
9,USP15,ubiquitin specific peptidase 15,,12,Rare Single Gene Mutation,2.0,0,,5,C1421392
9,USP24,ubiquitin specific peptidase 24,,1,"Rare Single Gene Mutation, Genetic Association",3.0,0,,12,C1421401
9,USP27X,ubiquitin specific peptidase 27 X-linked,,X,Rare Single Gene Mutation,3.0,0,,7,C1422016
9,USP30,ubiquitin specific peptidase 30,,12,Rare Single Gene Mutation,3.0,0,,3,C1426653
9,USP45,Ubiquitin specific peptidase 45,,6,Rare Single Gene Mutation,2.0,0,,7,C1426667
9,USP7,Ubiquitin specific peptidase 7 (herpes virus-associated),,16,"Rare Single Gene Mutation, Syndromic, Functional",2.0,1,,17,C1421408
9,USP9X,ubiquitin specific peptidase 9 X-linked,,X,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,,21,C1421409
9,USP9Y,"ubiquitin specific peptidase 9, Y-linked",,Y,"Rare Single Gene Mutation, Genetic Association",2.0,0,,2,C1421410
9,VAMP2,vesicle associated membrane protein 2,,17,"Rare Single Gene Mutation, Syndromic",,1,,4,C1421419
9,VASH1,vasohibin 1,,14,Genetic Association,2.0,0,,4,C1823615
9,VCP,valosin containing protein,,9,"Rare Single Gene Mutation, Functional",3.0,0,,6,C1421437
9,VDR,vitamin D receptor,,12,"Genetic Association, Functional",2.0,0,,10,C0919430
9,VEZF1,vascular endothelial zinc finger 1,,17,Rare Single Gene Mutation,1.0,0,0.5,3,C1823628
9,VIL1,Villin 1,,2,Rare Single Gene Mutation,2.0,0,,4,C1421449
9,VPS13B,vacuolar protein sorting 13 homolog B (yeast),,8,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1.0,1,6.35,33,C1540183
9,VPS54,VPS54subunit of GARP complex,,2,Rare Single Gene Mutation,3.0,0,,3,C1425679
9,VSIG4,V-set and immunoglobulin domain containing 4,,X,Rare Single Gene Mutation,2.0,0,,4,C1538071
9,VWA7,von Willebrand factor A domain containing 7,,6,Rare Single Gene Mutation,3.0,0,,3,C1422287
9,WAC,WW domain containing adaptor with coiled-coil,,10,"Rare Single Gene Mutation, Syndromic",1.0,1,15.0,34,C1424905
9,WASF1,WAS protein family member 1,,6,"Rare Single Gene Mutation, Syndromic",,1,,5,C1421479
9,WDFY3,WD repeat and FYVE domain containing 3,,4,"Rare Single Gene Mutation, Syndromic, Functional",1.0,0,17.2,27,C1427109
9,WDFY4,WDFY family member 4,,10,Rare Single Gene Mutation,2.0,0,,13,C1428836
9,WDR26,WD repeat domain 26,,1,"Rare Single Gene Mutation, Syndromic",,1,,11,C1427415
9,WDR37,WD repeat domain 37,,10,"Rare Single Gene Mutation, Syndromic",3.0,0,,6,C1429208
9,WDR5,WD repeat domain 5,,9,"Rare Single Gene Mutation, Syndromic",,1,,3,C1421496
9,WNK3,WNK lysine deficient protein kinase 3,,X,Rare Single Gene Mutation,2.0,0,,9,C1538112
9,WNT1,"Wingless-type MMTV integration site family, member 1",,12,"Rare Single Gene Mutation, Syndromic, Genetic Association",2.0,0,,6,C0812233
9,WWOX,WW domain containing oxidoreductase,,16,"Rare Single Gene Mutation, Syndromic",2.0,0,,17,C1421525
9,WWP1,WW domain containing E3 ubiquitin protein ligase 1,,8,Rare Single Gene Mutation,3.0,0,,2,C1538115
9,XPC,"xeroderma pigmentosum, complementation group C",,3,"Rare Single Gene Mutation, Syndromic",,1,,12,C1421540
9,XPO1,exportin 1,,2,"Rare Single Gene Mutation, Syndromic, Genetic Association",2.0,0,,12,C1421544
9,XRCC6,X-ray repair cross complementing 6,,22,Rare Single Gene Mutation,3.0,0,,2,C1823878
9,YEATS2,YEATS domain containing 2,,3,"Rare Single Gene Mutation, Genetic Association",2.0,0,,5,C1538125
9,YTHDC2,YTH domain containing 2,,5,"Rare Single Gene Mutation, Genetic Association",2.0,0,,7,C1538131
9,YWHAE,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon,,17,Rare Single Gene Mutation,2.0,0,,5,C1421560
9,YWHAG,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma,,7,"Rare Single Gene Mutation, Syndromic",3.0,1,,15,C1421561
9,YWHAZ,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta,,8,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",3.0,0,,16,C1421564
9,YY1,YY1transcription factor,,14,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,,11,C1421565
9,ZBTB16,Zinc finger and BTB domain containing 16,,11,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,,3,C1538149
9,ZBTB18,zinc finger and BTB domain containing 18,,1,"Rare Single Gene Mutation, Syndromic",,1,,14,C1421725
9,ZBTB20,Zinc finger and BTB domain containing 20,,3,"Rare Single Gene Mutation, Syndromic",1.0,1,,32,C1538150
9,ZBTB21,zinc finger and BTB domain containing 21,,21,Rare Single Gene Mutation,1.0,0,,4,C1421775
9,ZBTB47,zinc finger and BTB domain containing 47,,3,Rare Single Gene Mutation,3.0,0,,2,C1823913
9,ZBTB7A,zinc finger and BTB domain containing 7A,,19,"Rare Single Gene Mutation, Syndromic",,1,,2,C1538143
9,ZC3H11A,zinc finger CCCH-type containing 11A,,1,Rare Single Gene Mutation,2.0,0,,4,C1823922
9,ZC3H4,zinc finger CCCH-type containing 4,,19,Rare Single Gene Mutation,2.0,0,,7,C1425092
9,ZFHX3,zinc finger homeobox 3,,16,"Rare Single Gene Mutation, Syndromic",3.0,1,,14,C1412611
9,ZFHX4,zinc finger homeobox 4,,8,"Rare Single Gene Mutation, Syndromic",3.0,1,,5,C1538171
9,ZFX,zinc finger protein X-linked,,X,"Rare Single Gene Mutation, Syndromic",3.0,1,,4,C1421578
9,ZFYVE26,zinc finger FYVE-type containing 26,,14,Rare Single Gene Mutation,2.0,0,,7,C1427118
9,ZMIZ1,zinc finger MIZ-type containing 1,,10,"Rare Single Gene Mutation, Syndromic, Functional",2.0,1,,13,C1823956
9,ZMYM2,zinc finger MYM-type containing 2,,13,"Rare Single Gene Mutation, Syndromic",2.0,1,,10,C1823958
9,ZMYM3,zinc finger MYM-type containing 3,,X,"Rare Single Gene Mutation, Syndromic, Genetic Association",,1,,9,C1823959
9,ZMYND11,"Zinc finger, MYND-type containing 11",,10,"Rare Single Gene Mutation, Syndromic",2.0,0,,18,C1538178
9,ZMYND8,zinc finger MYND-type containing 8,,20,"Rare Single Gene Mutation, Syndromic",1.0,1,4.5,9,C1418914
9,ZNF18,zinc finger protein 18,,17,Rare Single Gene Mutation,2.0,0,,2,C1421668
9,ZNF292,zinc finger protein 292,,6,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,,15,C1425506
9,ZNF385B,Zinc finger protein 385B,,2,"Rare Single Gene Mutation, Genetic Association",2.0,0,,3,C1428573
9,ZNF462,Zinc finger protein 462,,9,"Rare Single Gene Mutation, Syndromic, Functional",1.0,1,10.6,19,C1427693
9,ZNF517,Zinc finger protein 517,,8,Rare Single Gene Mutation,2.0,0,,5,C1428661
9,ZNF532,zinc finger protein 532,,18,Rare Single Gene Mutation,3.0,0,,4,C1429015
9,ZNF536,zinc finger protein 536,,19,"Rare Single Gene Mutation, Genetic Association, Functional",3.0,0,,11,C1428779
9,ZNF548,zinc finger protein 548,,19,Rare Single Gene Mutation,2.0,0,,4,C1428606
9,ZNF559,Zinc finger protein 559,,19,Rare Single Gene Mutation,2.0,0,,10,C1428680
9,ZNF626,zinc finger protein 626,,19,Rare Single Gene Mutation,2.0,0,,4,C1538205
9,ZNF644,zinc finger protein 644,,1,Rare Single Gene Mutation,3.0,0,,3,C1538214
9,ZNF711,zinc finger protein 711,,X,Rare Single Gene Mutation,2.0,0,4.25,5,C1824015
9,ZNF713,Zinc finger protein 713,,7,Rare Single Gene Mutation,2.0,0,,3,C1824016
9,ZNF774,Zinc finger protein 774,,15,Rare Single Gene Mutation,2.0,0,,4,C1824047
9,ZNF804A,Zinc finger protein 804A,,2,"Rare Single Gene Mutation, Genetic Association, Functional",2.0,0,,16,C1824069
9,ZNF827,Zinc finger protein 827,,4,"Rare Single Gene Mutation, Genetic Association",2.0,0,,4,C2681144
9,ZSWIM6,zinc finger SWIM-type containing 6,,5,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",,1,,8,C1428833
9,ZWILCH,zwilchkinetochore protein,,15,Rare Single Gene Mutation,2.0,0,,5,C1824085
